,id,x,y,height,environment
0,855,9.953349137733822,49.79429090227611,5.0,urban
1,922,9.906968178530631,49.79391040528884,5.0,urban
2,689,9.964221551834521,49.78500244642143,5.0,urban
3,126,9.930032040388152,49.7950634638601,5.0,urban
4,286,9.941826820266158,49.78374945418382,5.0,urban
5,796,9.967867981738408,49.81831476687975,5.0,urban
6,441,9.965624115471707,49.80113765503298,5.0,urban
7,124,9.939392053207555,49.80078037906877,5.0,urban
8,406,9.934641348502993,49.768960505748794,5.0,urban
9,698,9.965716568338046,49.7291948288935,5.0,urban
10,473,9.95357446881534,49.74960728617509,5.0,urban
11,880,10.00062632654126,49.79604994211922,5.0,urban
12,96,9.984549919008387,49.81034780744411,5.0,urban
13,831,9.884440200023883,49.79567944934318,5.0,urban
14,3,9.949010499984388,49.775813599332544,5.0,urban
15,798,9.91802950250063,49.79799284568535,5.0,urban
16,52,9.976314999984224,49.78632829934555,5.0,urban
17,79,9.920792783127593,49.78975620802591,5.0,urban
18,144,9.957650568108933,49.80977718211495,5.0,urban
19,33,9.944548599984426,49.761565199330875,5.0,urban
20,387,9.95979836757002,49.83644899401134,5.0,urban
21,160,9.97854687573262,49.79735014601497,5.0,urban
22,56,9.978536399984243,49.751551499347464,5.0,urban
23,322,9.893167407131074,49.80357950208173,5.0,urban
24,629,9.927432345232942,49.77808181839267,5.0,urban
25,712,9.96335259839382,49.719129576071374,5.0,urban
26,1,9.9402933999844,49.82200599932769,5.0,urban
27,2,9.939633099984418,49.81407999932759,5.0,urban
28,30,9.961473399984332,49.76189639933865,5.0,urban
29,53,9.930404499984506,49.808604799323845,5.0,urban
30,158,9.880083165172813,49.81328995687288,5.0,urban
31,170,9.938372899977175,49.745084999292956,5.0,urban
32,172,9.921201491041495,49.82646577583081,5.0,urban
33,173,9.983514225420864,49.82227339868913,5.0,urban
34,407,9.902495422605606,49.817336755370576,5.0,urban
35,408,10.005891299987297,49.80842709938636,5.0,urban
36,442,9.992691358126201,49.79004812001504,5.0,urban
37,457,9.904884599820775,49.80110534603437,5.0,urban
