,id,x,y,height,environment
0,863,9.951709924591578,49.79450714434888,5.0,urban
1,805,9.91730274997651,49.79788659931243,5.0,urban
2,297,9.970896021001987,49.8206205928249,5.0,urban
3,60,9.968944899984269,49.779311399341935,5.0,urban
4,275,9.9335821396802,49.78230579522475,5.0,urban
5,160,9.97854687573262,49.79735014601497,5.0,urban
6,833,9.887737893294078,49.79511122831992,5.0,urban
7,161,9.9447730906261,49.76547736496998,5.0,urban
8,698,9.965716568338046,49.7291948288935,5.0,urban
9,124,9.939392053207555,49.80078037906877,5.0,urban
10,671,9.962831608588136,49.752118068241664,5.0,urban
11,326,9.997377187696719,49.80076037917184,5.0,urban
12,144,9.957650568108933,49.80977718211495,5.0,urban
13,387,9.95979836757002,49.83644899401134,5.0,urban
14,66,9.991123399984142,49.81050939935299,5.0,urban
15,56,9.978536399984243,49.751551499347464,5.0,urban
16,1,9.9402933999844,49.82200599932769,5.0,urban
17,3,9.949010499984388,49.775813599332544,5.0,urban
18,158,9.880083165172813,49.81328995687288,5.0,urban
19,170,9.938372899977175,49.745084999292956,5.0,urban
20,172,9.921201491041495,49.82646577583081,5.0,urban
21,407,9.902495422605606,49.817336755370576,5.0,urban
22,442,9.992691358126201,49.79004812001504,5.0,urban
23,624,9.93869245379962,49.755982481710376,5.0,urban
24,712,9.96335259839382,49.719129576071374,5.0,urban
25,933,9.903611895113833,49.79322480426256,5.0,urban
