,id,x,y,height,environment
0,737,9.953570166338618,49.79178371731407,5.0,urban
1,508,9.910059847824124,49.79693617709783,5.0,urban
2,96,9.984549919008387,49.81034780744411,5.0,urban
3,107,9.943447934030551,49.7562242686879,5.0,urban
4,250,9.968220564126893,49.73207846817925,5.0,urban
5,67,9.980525099984202,49.788684599347704,5.0,urban
6,98,9.960518438044161,49.823263755344556,5.0,urban
7,59,9.938050399984462,49.773389499327784,5.0,urban
8,158,9.880083165172813,49.81328995687288,5.0,urban
9,56,9.978536399984243,49.751551499347464,5.0,urban
10,51,9.942591899984418,49.80728999932903,5.0,urban
11,172,9.921201491041495,49.82646577583081,5.0,urban
