,id,x,y,height,environment
0,369,9.911528730714862,49.794220898458924,5.0,urban
1,197,9.958398374607759,49.80085984095335,5.0,urban
2,435,9.960209100174728,49.791930099261315,5.0,urban
3,78,9.970889839744213,49.77970576765381,5.0,urban
4,603,9.952348631964677,49.78834685256082,5.0,urban
5,291,9.96920118026749,49.82132524770388,5.0,urban
6,987,9.935606865277176,49.781392593204636,5.0,urban
7,843,9.9421386113823,49.79631226315562,5.0,urban
8,338,9.927941728729827,49.79956619603985,5.0,urban
9,910,9.90002599998674,49.793779699395266,5.0,urban
10,71,9.932111417118264,49.76623837428157,5.0,urban
11,119,9.9719522138779,49.8019883106837,5.0,urban
12,680,9.957096648229495,49.74702529449956,5.0,urban
13,485,9.937683157577036,49.78693131091471,5.0,urban
14,250,9.968220564126893,49.73207846817925,5.0,urban
15,401,9.924104343721895,49.7909748485978,5.0,urban
16,306,9.938007049682554,49.80334998662986,5.0,urban
17,854,9.951960999978713,49.79507439934996,5.0,urban
18,0,9.963393299984267,49.81608239933839,5.0,urban
19,837,9.890778349984515,49.795050649330825,5.0,urban
20,108,9.965898621850707,49.78424494512908,5.0,urban
21,270,10.001520649463968,49.79547649942193,5.0,urban
22,54,9.947053599984383,49.799630599331145,5.0,urban
23,82,9.98032803836351,49.81550409211033,5.0,urban
24,118,9.990978804942273,49.796772934981924,5.0,urban
25,273,9.916400463473845,49.79618911833139,5.0,urban
26,112,9.932400970049018,49.793407525271036,5.0,urban
27,330,9.959873530201008,49.73001171197185,5.0,urban
28,455,9.904883105085975,49.7998362249522,5.0,urban
29,915,9.905875550150867,49.79305368849364,5.0,urban
30,42,9.945480499984399,49.791289399330616,5.0,urban
31,55,9.945187899984402,49.78570509933062,5.0,urban
32,214,9.957186449990076,49.80890704937483,5.0,urban
33,4,9.916864799984625,49.791381599318896,5.0,urban
34,6,9.977387799984196,49.812094599345535,5.0,urban
35,65,9.93064419998452,49.787999899324376,5.0,urban
36,66,9.991123399984142,49.81050939935299,5.0,urban
37,107,9.943447934030551,49.7562242686879,5.0,urban
38,129,9.966990928849288,49.80027691586374,5.0,urban
39,160,9.97854687573262,49.79735014601497,5.0,urban
40,316,9.9251035250911,49.80276334731953,5.0,urban
41,389,9.954505840391596,49.83527392912274,5.0,urban
42,429,9.939956179261097,49.77420370633979,5.0,urban
43,832,9.877954268228235,49.79976494336598,5.0,urban
44,56,9.978536399984243,49.751551499347464,5.0,urban
45,161,9.9447730906261,49.76547736496998,5.0,urban
46,277,9.957609432846905,49.77467452849607,5.0,urban
47,483,9.954538400047264,49.780813299344985,5.0,urban
48,609,10.002731249863865,49.80273914939041,5.0,urban
49,717,9.966414776839015,49.719827710275304,5.0,urban
50,52,9.976314999984224,49.78632829934555,5.0,urban
51,147,9.959272195190247,49.80465599365108,5.0,urban
52,231,9.991816599883165,49.792739008199405,5.0,urban
53,318,9.965264865491717,49.78002253740533,5.0,urban
54,387,9.95979836757002,49.83644899401134,5.0,urban
55,629,9.927432345232942,49.77808181839267,5.0,urban
56,671,9.962831608588136,49.752118068241664,5.0,urban
57,826,9.964590949985602,49.812203749393895,5.0,urban
58,1,9.9402933999844,49.82200599932769,5.0,urban
59,2,9.939633099984418,49.81407999932759,5.0,urban
60,3,9.949010499984388,49.775813599332544,5.0,urban
61,30,9.961473399984332,49.76189639933865,5.0,urban
62,33,9.944548599984426,49.761565199330875,5.0,urban
63,51,9.942591899984418,49.80728999932903,5.0,urban
64,53,9.930404499984506,49.808604799323845,5.0,urban
65,67,9.980525099984202,49.788684599347704,5.0,urban
66,96,9.984549919008387,49.81034780744411,5.0,urban
67,98,9.960518438044161,49.823263755344556,5.0,urban
68,158,9.880083165172813,49.81328995687288,5.0,urban
69,159,9.980157483562833,49.80677820136076,5.0,urban
70,170,9.938372899977175,49.745084999292956,5.0,urban
71,172,9.921201491041495,49.82646577583081,5.0,urban
72,173,9.983514225420864,49.82227339868913,5.0,urban
73,224,9.946505228015328,49.78046199182385,5.0,urban
74,322,9.893167407131074,49.80357950208173,5.0,urban
75,326,9.997377187696719,49.80076037917184,5.0,urban
76,331,9.952923450229369,49.79985909940999,5.0,urban
77,383,9.931821149972484,49.804349399280696,5.0,urban
78,385,9.951066125434851,49.80484390266665,5.0,urban
79,407,9.902495422605606,49.817336755370576,5.0,urban
80,408,10.005891299987297,49.80842709938636,5.0,urban
81,431,9.95343602335516,49.7722437201704,5.0,urban
82,460,9.884246983492332,49.804716759787624,5.0,urban
83,494,9.937695664077184,49.79071864831006,5.0,urban
84,709,9.935842656289763,49.7979872034297,5.0,urban
85,750,9.965871646925153,49.79192278370973,5.0,urban
86,831,9.884440200023883,49.79567944934318,5.0,urban
